Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SYMPHONY SUITES,"1,025,000",796.54,"1,287",Dec-24,YISHUN CLOSE,Resale,Strata,74,"13,851",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"1,420,000",807.3,"1,759",Dec-24,BEACH ROAD,Resale,Strata,75,"18,933",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
QUEENS PEAK,"1,630,000",775.01,"2,103",Dec-24,DUNDEE ROAD,Resale,Strata,72,"22,639",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
THE EBONY,"640,000",333.68,"1,918",Dec-24,LORONG MARICAN,Resale,Strata,31,"20,645",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE SCOTTS TOWER,"1,300,000",645.84,"2,013",Dec-24,SCOTTS ROAD,Resale,Strata,60,"21,667",-,Condominium,1,103 yrs lease commencing from 2010,09,Core Central Region,06 to 10
SPRINGDALE CONDOMINIUM,"2,550,000","1,388.56","1,836",Dec-24,HINDHEDE WALK,Resale,Strata,129,"19,767",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,508,000",871.88,"1,730",Dec-24,HOUGANG AVENUE 7,Resale,Strata,81,"18,617",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,668,000","1,076.4","1,550",Dec-24,KEPPEL BAY VIEW,Resale,Strata,100,"16,680",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
BISHAN POINT,"1,580,000",936.47,"1,687",Dec-24,BRIGHT HILL DRIVE,Resale,Strata,87,"18,161",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,21 to 25
LIVIA,"2,080,000","1,539.25","1,351",Dec-24,PASIR RIS GROVE,Resale,Strata,143,"14,545",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
GARDENVISTA,"1,505,000",871.88,"1,726",Dec-24,DUNEARN ROAD,Resale,Strata,81,"18,580",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
LEONIE GARDENS,"3,050,000","1,733","1,760",Dec-24,LEONIE HILL,Resale,Strata,161,"18,944",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,11 to 15
AIRSTREAM,"950,000",624.31,"1,522",Dec-24,ST. MICHAEL'S ROAD,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BARTLEY RIDGE,"2,100,000","1,044.11","2,011",Dec-24,MOUNT VERNON ROAD,Resale,Strata,97,"21,649",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
CASTLE GREEN,"2,120,000","1,410.08","1,503",Dec-24,YIO CHU KANG ROAD,Resale,Strata,131,"16,183",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
MONTEBLEU,"1,560,000",807.3,"1,932",Dec-24,MINBU ROAD,Resale,Strata,75,"20,800",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
SKY VUE,"2,858,000","1,140.98","2,505",Dec-24,BISHAN STREET 15,Resale,Strata,106,"26,962",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
THE BAYSHORE,"1,550,000","1,184.04","1,309",Dec-24,BAYSHORE ROAD,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
THE SEA VIEW,"1,330,000",559.73,"2,376",Dec-24,AMBER ROAD,Resale,Strata,52,"25,577",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MANDARIN GARDENS,"1,060,000",731.95,"1,448",Dec-24,SIGLAP ROAD,Resale,Strata,68,"15,588",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
EMERALD PARK,"1,480,000",925.7,"1,599",Dec-24,INDUS ROAD,Resale,Strata,86,"17,209",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"3,220,000","1,754.53","1,835",Dec-24,BISHAN STREET 25,Resale,Strata,163,"19,755",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
WATERTOWN,"973,000",570.49,"1,706",Dec-24,PUNGGOL CENTRAL,Resale,Strata,53,"18,358",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE PLAZA,"1,250,000",990.29,"1,262",Dec-24,BEACH ROAD,Resale,Strata,92,"13,587",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
HERITAGE VIEW,"1,860,000","1,194.8","1,557",Dec-24,DOVER RISE,Resale,Strata,111,"16,757",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
PARC RIVIERA,"1,468,800",904.18,"1,624",Dec-24,WEST COAST VALE,Resale,Strata,84,"17,486",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
