Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE CENTRIS,"1,771,888","1,065.64","1,663",May-25,JURONG WEST CENTRAL 3,Resale,Strata,99,"17,898",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"3,100,000","1,700.71","1,823",May-25,COMPASSVALE BOW,Resale,Strata,158,"19,620",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
THE NAUTICAL,"1,300,000","1,011.82","1,285",May-25,JALAN SENDUDOK,Resale,Strata,94,"13,830",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
SIGLAP V,"850,000",516.67,"1,645",May-25,FIRST STREET,Resale,Strata,48,"17,708",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE ARRIS,"2,250,000",990.29,"2,272",May-25,YAN KIT ROAD,Resale,Strata,92,"24,457",-,Apartment,1,Freehold,02,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"1,488,000","1,033.34","1,440",May-25,UPPER SERANGOON VIEW,Resale,Strata,96,"15,500",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
MAPLE WOODS,"2,950,000","1,377.79","2,141",May-25,BUKIT TIMAH ROAD,Resale,Strata,128,"23,047",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE TAPESTRY,"750,000",441.32,"1,699",May-25,TAMPINES STREET 86,Resale,Strata,41,"18,293",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
ONE PEARL BANK,"2,275,000",839.59,"2,710",May-25,PEARL BANK,Sub Sale,Strata,78,"29,167",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,36 to 40
RIVERFRONT RESIDENCES,"1,580,000",871.88,"1,812",May-25,HOUGANG AVENUE 7,Resale,Strata,81,"19,506",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SKY VUE,"1,730,000",796.54,"2,172",May-25,BISHAN STREET 15,Resale,Strata,74,"23,378",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
JUNIPER HILL,"2,070,000",721.19,"2,870",May-25,EWE BOON ROAD,Resale,Strata,67,"30,896",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"2,515,000",914.94,"2,749",May-25,FOURTH AVENUE,Resale,Strata,85,"29,588",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
EDELWEISS PARK CONDOMINIUM,"1,620,000","1,280.92","1,265",May-25,FLORA ROAD,Resale,Strata,119,"13,613",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
ARCHIPELAGO,"880,000",527.44,"1,668",May-25,BEDOK RESERVOIR ROAD,Resale,Strata,49,"17,959",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
COMMONWEALTH TOWERS,"990,000",441.32,"2,243",May-25,COMMONWEALTH AVENUE,Resale,Strata,41,"24,146",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
FRAGRANCE COURT,"2,085,000","1,420.85","1,467",May-25,YEW SIANG ROAD,Resale,Strata,132,"15,795",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"800,000",484.38,"1,652",May-25,HOUGANG AVENUE 2,Sub Sale,Strata,45,"17,778",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TANJONG RIA CONDOMINIUM,"1,750,000","1,205.57","1,452",May-25,TANJONG RHU ROAD,Resale,Strata,112,"15,625",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,01 to 05
SUITES @ EASTCOAST,"690,000",365.98,"1,885",May-25,UPPER EAST COAST ROAD,Resale,Strata,34,"20,294",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,850,000","1,033.34","1,790",May-25,TAMPINES LANE,Resale,Strata,96,"19,271",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
E MAISON,"904,000",602.78,"1,500",May-25,BRADDELL ROAD,Resale,Strata,56,"16,143",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
ARTRA,"2,520,000","1,044.11","2,414",May-25,ALEXANDRA VIEW,Resale,Strata,97,"25,979",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,11 to 15
THE ALPS RESIDENCES,"1,430,000",936.47,"1,527",May-25,TAMPINES STREET 86,Resale,Strata,87,"16,437",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
GRAND DUNMAN,"1,992,000",667.37,"2,985",May-25,DUNMAN ROAD,New Sale,Strata,62,"32,129",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
D'NEST,"1,760,000","1,130.22","1,557",May-25,PASIR RIS GROVE,Resale,Strata,105,"16,762",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
HORIZON TOWERS,"3,238,000","2,378.84","1,361",May-25,LEONIE HILL ROAD,Resale,Strata,221,"14,652",-,Condominium,1,99 yrs lease commencing from 1979,09,Core Central Region,06 to 10
GRAND DUNMAN,"3,023,000","1,119.46","2,700",May-25,DUNMAN ROAD,New Sale,Strata,104,"29,067",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
SUI GENERIS,"5,100,000","2,131.27","2,393",May-25,BALMORAL CRESCENT,Resale,Strata,198,"25,758",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE TRIZON,"4,800,000","2,185.09","2,197",May-25,RIDGEWOOD CLOSE,Resale,Strata,203,"23,645",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
ASPEN HEIGHTS,"1,974,000",882.65,"2,236",May-25,RIVER VALLEY ROAD,Resale,Strata,82,"24,073",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
PASIR PANJANG COURT,"1,900,000","1,334.74","1,424",May-25,PASIR PANJANG CLOSE,Resale,Strata,124,"15,323",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE RIVERINE BY THE PARK,"2,650,000","1,302.44","2,035",May-25,KALLANG ROAD,Resale,Strata,121,"21,901",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
FIORENZA,"2,220,000","1,485.43","1,495",May-25,FLORENCE ROAD,Resale,Strata,138,"16,087",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE CONTINUUM,"3,560,000","1,248.62","2,851",May-25,THIAM SIEW AVENUE,New Sale,Strata,116,"30,690",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE ARDEN,"2,008,000","1,108.69","1,811",May-25,PHOENIX ROAD,New Sale,Strata,103,"19,495",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
BLOOMSBURY RESIDENCES,"1,455,000",570.49,"2,550",May-25,MEDIA CIRCLE,New Sale,Strata,53,"27,453",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,16 to 20
BLOOMSBURY RESIDENCES,"1,643,000",678.13,"2,423",May-25,MEDIA CIRCLE,New Sale,Strata,63,"26,079",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"988,000",495.14,"1,995",May-25,COMPASSVALE BOW,Sub Sale,Strata,46,"21,478",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
KOON SENG HOUSE,"2,387,000","1,033.34","2,310",May-25,KOON SENG ROAD,New Sale,Strata,96,"24,865",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FOREST WOODS,"1,480,000",721.19,"2,052",May-25,LORONG LEW LIAN,Resale,Strata,67,"22,090",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
REGENCY PARK,"7,150,000","3,175.38","2,252",May-25,NATHAN ROAD,Resale,Strata,295,"24,237",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
CLAYDENCE,"2,539,360","1,076.4","2,359",May-25,STILL ROAD,New Sale,Strata,100,"25,394",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TANGERINE GROVE,"2,308,888","1,367.03","1,689",May-25,PAYA LEBAR CRESCENT,Resale,Strata,127,"18,180",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
ROBIN RESIDENCES,"1,290,000",538.2,"2,397",May-25,ROBIN DRIVE,Resale,Strata,50,"25,800",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
QUEENS PEAK,"1,630,000",807.3,"2,019",May-25,DUNDEE ROAD,Resale,Strata,75,"21,733",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
RIVERBANK @ FERNVALE,"1,368,000",947.23,"1,444",May-25,FERNVALE CLOSE,Resale,Strata,88,"15,545",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
THE JOVELL,"812,000",527.44,"1,540",May-25,FLORA DRIVE,Resale,Strata,49,"16,571",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
SIGLAP V,"1,050,000",678.13,"1,548",May-25,FIRST STREET,Resale,Strata,63,"16,667",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COCO PALMS,"2,068,000","1,259.39","1,642",May-25,PASIR RIS GROVE,Resale,Strata,117,"17,675",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE BENTLY RESIDENCES@KOVAN,"1,860,000","1,130.22","1,646",May-25,KOVAN ROAD,Resale,Strata,105,"17,714",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KERRISDALE,"2,150,000","1,270.15","1,693",May-25,STURDEE ROAD,Resale,Strata,118,"18,220",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
THE HACIENDA,"2,500,000","1,689.95","1,479",May-25,HACIENDA GROVE,Resale,Strata,157,"15,924",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"2,730,000","1,485.43","1,838",May-25,HOUGANG AVENUE 7,Resale,Strata,138,"19,783",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE TENNERY,"1,228,000",882.65,"1,391",May-25,WOODLANDS ROAD,Resale,Strata,82,"14,976",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
PARC MACKENZIE,"1,782,000",904.18,"1,971",May-25,MACKENZIE ROAD,Resale,Strata,84,"21,214",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
BOULEVARD 88,"5,124,300","1,313.21","3,902",May-25,ORCHARD BOULEVARD,Resale,Strata,122,"42,002",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
ALEX RESIDENCES,"1,570,000",678.13,"2,315",May-25,ALEXANDRA VIEW,Resale,Strata,63,"24,921",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
THE OCEANFRONT @ SENTOSA COVE,"2,680,000","1,679.18","1,596",May-25,OCEAN DRIVE,Resale,Strata,156,"17,179",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
THE MERCURY,"2,380,000","1,044.11","2,279",May-25,SHANGHAI ROAD,Resale,Strata,97,"24,536",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
PARC OASIS,"1,678,888","1,377.79","1,219",May-25,JURONG EAST AVENUE 1,Resale,Strata,128,"13,116",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
EIGHT RIVERSUITES,"1,838,000",979.52,"1,876",May-25,WHAMPOA EAST,Resale,Strata,91,"20,198",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
SUNGLADE,"1,738,888","1,044.11","1,665",May-25,SERANGOON AVENUE 2,Resale,Strata,97,"17,927",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
FOREST WOODS,"2,000,000",914.94,"2,186",May-25,LORONG LEW LIAN,Resale,Strata,85,"23,529",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
DAISY SUITES,"950,000",592.02,"1,605",May-25,DAISY ROAD,Resale,Strata,55,"17,273",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
VIVACE,"878,000",398.27,"2,205",May-25,TONG WATT ROAD,Resale,Strata,37,"23,730",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
SOMMERVILLE GRANDEUR,"4,038,888","1,840.64","2,194",May-25,FARRER DRIVE,Resale,Strata,171,"23,619",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NORMANTON PARK,"1,308,000",635.08,"2,060",May-25,NORMANTON PARK,Sub Sale,Strata,59,"22,169",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
SCOTTS SQUARE,"2,050,000",635.08,"3,228",May-25,SCOTTS ROAD,Resale,Strata,59,"34,746",-,Apartment,1,Freehold,09,Core Central Region,36 to 40
SOPHIA HILLS,"1,280,000",570.49,"2,244",May-25,MOUNT SOPHIA,Resale,Strata,53,"24,151",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,06 to 10
CASPIAN,"1,800,000","1,194.8","1,507",May-25,LAKESIDE DRIVE,Resale,Strata,111,"16,216",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,058,000",947.23,"1,117",May-25,FLORA ROAD,Resale,Strata,88,"12,023",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIVERVALE CREST,"1,508,000","1,388.56","1,086",May-25,RIVERVALE CRESCENT,Resale,Strata,129,"11,690",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
STRATFORD COURT,"1,468,000","1,162.51","1,263",May-25,BEDOK RIA CRESCENT,Resale,Strata,108,"13,593",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE ORIE,"1,485,000",516.67,"2,874",May-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"30,938",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
CENTENNIA SUITES,"3,265,000","1,237.86","2,638",May-25,KIM SENG ROAD,Resale,Strata,115,"28,391",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE HILL @ONE-NORTH,"2,363,760",979.52,"2,413",May-25,SLIM BARRACKS RISE,New Sale,Strata,91,"25,975",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BALLOTA PARK CONDOMINIUM,"1,101,000","1,065.64","1,033",May-25,MARIAM WAY,Resale,Strata,99,"11,121",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
IDYLLIC SUITES,"720,000",441.32,"1,631",May-25,LORONG 30 GEYLANG,Resale,Strata,41,"17,561",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,580,000",699.66,"2,258",May-25,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"24,308",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"2,500,000","1,054.87","2,370",May-25,COMMONWEALTH AVENUE,Resale,Strata,98,"25,510",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
RIVERTREES RESIDENCES,"1,165,000",731.95,"1,592",May-25,FERNVALE CLOSE,Resale,Strata,68,"17,132",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
ONE MARINA GARDENS,"1,260,661",419.8,"3,003",May-25,MARINA GARDENS LANE,New Sale,Strata,39,"32,325",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
THE GARDEN RESIDENCES,"1,508,888",828.83,"1,821",May-25,SERANGOON NORTH VIEW,Resale,Strata,77,"19,596",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
GAIA,"1,500,000",914.94,"1,639",May-25,JALAN DUSUN,Resale,Strata,85,"17,647",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EVERGREEN PARK,"1,138,888","1,022.58","1,114",May-25,HOUGANG AVENUE 7,Resale,Strata,95,"11,988",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
LE HILL CONDOMINIUM,"2,100,000","1,711.48","1,227",May-25,PASIR PANJANG HILL,Resale,Strata,159,"13,208",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
ONE MARINA GARDENS,"1,223,901",419.8,"2,915",May-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,382",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ASTOR,"1,070,000",861.12,"1,243",May-25,LENGKONG EMPAT,Resale,Strata,80,"13,375",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,01 to 05
PEIRCE VIEW,"1,400,000",968.76,"1,445",May-25,UPPER THOMSON ROAD,Resale,Strata,90,"15,556",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
FIVENINE,"1,905,000","1,054.87","1,806",May-25,LORONG K TELOK KURAU,Resale,Strata,98,"19,439",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"1,320,000",936.47,"1,410",May-25,BAYSHORE ROAD,Resale,Strata,87,"15,172",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
SKYLINE RESIDENCES,"1,060,000",484.38,"2,188",May-25,TELOK BLANGAH ROAD,Resale,Strata,45,"23,556",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
BLOOMSBURY RESIDENCES,"1,428,000",570.49,"2,503",May-25,MEDIA CIRCLE,New Sale,Strata,53,"26,943",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,11 to 15
BLOOMSBURY RESIDENCES,"1,440,000",570.49,"2,524",May-25,MEDIA CIRCLE,New Sale,Strata,53,"27,170",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,16 to 20
BLOOMSBURY RESIDENCES,"1,444,000",570.49,"2,531",May-25,MEDIA CIRCLE,New Sale,Strata,53,"27,245",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,16 to 20
THE MAYFAIR,"1,555,000","1,194.8","1,301",May-25,JURONG EAST STREET 32,Resale,Strata,111,"14,009",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
ECHELON,"3,170,000","1,474.67","2,150",May-25,ALEXANDRA VIEW,Resale,Strata,137,"23,139",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
COSTA DEL SOL,"3,200,000","2,055.92","1,556",May-25,BAYSHORE ROAD,Resale,Strata,191,"16,754",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"2,862,600","1,356.26","2,111",May-25,YUAN CHING ROAD,New Sale,Strata,126,"22,719",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
SOUTHBANK,"1,128,000",592.02,"1,905",May-25,NORTH BRIDGE ROAD,Resale,Strata,55,"20,509",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
ORCHID PARK CONDOMINIUM,"1,195,000","1,248.62",957,May-25,YISHUN STREET 81,Resale,Strata,116,"10,302",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
SPRINGVALE,"1,530,000",914.94,"1,672",May-25,EAST COAST ROAD,Resale,Strata,85,"18,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MAPLE WOODS,"2,920,000","1,323.97","2,205",May-25,BUKIT TIMAH ROAD,Resale,Strata,123,"23,740",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
CAVAN SUITES,"820,000",462.85,"1,772",May-25,CAVAN ROAD,Resale,Strata,43,"19,070",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PARC ELEGANCE,"2,200,000","1,571.54","1,400",May-25,TELOK KURAU ROAD,Resale,Strata,146,"15,068",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SCALA,"1,915,000","1,044.11","1,834",May-25,SERANGOON AVENUE 3,Resale,Strata,97,"19,742",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WATER PLACE,"1,820,000",904.18,"2,013",May-25,TANJONG RHU ROAD,Resale,Strata,84,"21,667",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
BLUWATERS,"1,020,000",818.06,"1,247",May-25,JALAN LOYANG BESAR,Resale,Strata,76,"13,421",-,Apartment,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,113,888",731.95,"1,522",May-25,FERNVALE CLOSE,Resale,Strata,68,"16,381",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,720,000",678.13,"2,536",May-25,STIRLING ROAD,Resale,Strata,63,"27,302",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
THE TRESOR,"5,050,000","1,926.76","2,621",May-25,DUCHESS ROAD,Resale,Strata,179,"28,212",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
MY MANHATTAN,"1,350,000",882.65,"1,529",May-25,SIMEI STREET 3,Resale,Strata,82,"16,463",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
BARTLEY RIDGE,"2,050,000",968.76,"2,116",May-25,MOUNT VERNON ROAD,Resale,Strata,90,"22,778",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE LAURELS,"1,575,000",548.96,"2,869",May-25,CAIRNHILL ROAD,Resale,Strata,51,"30,882",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE PARC CONDOMINIUM,"2,700,000","1,420.85","1,900",May-25,WEST COAST WALK,Resale,Strata,132,"20,455",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
MANDARIN GARDENS,"1,180,000",828.83,"1,424",May-25,SIGLAP ROAD,Resale,Strata,77,"15,325",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
HOUGANG GREEN,"860,000",764.24,"1,125",May-25,BUANGKOK GREEN,Resale,Strata,71,"12,113",-,Apartment,1,99 yrs lease commencing from 1994,19,Outside Central Region,16 to 20
THE TAPESTRY,"800,000",473.62,"1,689",May-25,TAMPINES STREET 86,Resale,Strata,44,"18,182",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"1,580,000",775.01,"2,039",May-25,SOUTH BUONA VISTA ROAD,Resale,Strata,72,"21,944",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
THE CENTRIS,"2,108,888","1,291.68","1,633",May-25,JURONG WEST CENTRAL 3,Resale,Strata,120,"17,574",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
