Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
ONE MARINA GARDENS,2026797.0,667.37,3037.0,2025-04-01,62.0,32690.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,2118484.0,678.13,3124.0,2025-04-01,63.0,33627.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,4963732.0,1646.89,3014.0,2025-04-01,153.0,32443.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,1241337.0,419.8,2957.0,2025-04-01,39.0,31829.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,1969155.0,656.6,2999.0,2025-04-01,61.0,32281.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,2159237.0,721.19,2994.0,2025-04-01,67.0,32227.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,1293833.0,430.56,3005.0,2025-04-01,40.0,32346.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,2142639.0,710.42,3016.0,2025-04-01,66.0,32464.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1292972.0,430.56,3003.0,2025-04-01,40.0,32324.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3671493.0,1237.86,2966.0,2025-04-01,115.0,31926.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2119841.0,678.13,3126.0,2025-04-01,63.0,33648.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,4967026.0,1646.89,3016.0,2025-04-01,153.0,32464.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1242176.0,419.8,2959.0,2025-04-01,39.0,31851.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1971125.0,656.6,3002.0,2025-04-01,61.0,32314.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2161400.0,721.19,2997.0,2025-04-01,67.0,32260.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1295124.0,430.56,3008.0,2025-04-01,40.0,32378.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3163873.0,1065.64,2969.0,2025-04-01,99.0,31958.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2971704.0,1011.82,2937.0,2025-04-01,94.0,31614.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1293833.0,430.56,3005.0,2025-04-01,40.0,32346.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3673968.0,1237.86,2968.0,2025-04-01,115.0,31948.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2121197.0,678.13,3128.0,2025-04-01,63.0,33670.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,4970320.0,1646.89,3018.0,2025-04-01,153.0,32486.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1243016.0,419.8,2961.0,2025-04-01,39.0,31872.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1973095.0,656.6,3005.0,2025-04-01,61.0,32346.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2163564.0,721.19,3000.0,2025-04-01,67.0,32292.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1296416.0,430.56,3011.0,2025-04-01,40.0,32410.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2030801.0,667.37,3043.0,2025-04-01,62.0,32755.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1294694.0,430.56,3007.0,2025-04-01,40.0,32367.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3676444.0,1237.86,2970.0,2025-04-01,115.0,31969.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2122553.0,678.13,3130.0,2025-04-01,63.0,33691.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,4973614.0,1646.89,3020.0,2025-04-01,153.0,32507.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1243856.0,419.8,2963.0,2025-04-01,39.0,31894.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1975065.0,656.6,3008.0,2025-04-01,61.0,32378.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2165728.0,721.19,3003.0,2025-04-01,67.0,32324.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3174530.0,1065.64,2979.0,2025-04-01,99.0,32066.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2032136.0,667.37,3045.0,2025-04-01,62.0,32776.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2146901.0,710.42,3022.0,2025-04-01,66.0,32529.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1295555.0,430.56,3009.0,2025-04-01,40.0,32389.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,3678920.0,1237.86,2972.0,2025-04-01,115.0,31991.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2123909.0,678.13,3132.0,2025-04-01,63.0,33713.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,4976908.0,1646.89,3022.0,2025-04-01,153.0,32529.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1244695.0,419.8,2965.0,2025-04-01,39.0,31915.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1977035.0,656.6,3011.0,2025-04-01,61.0,32410.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2167891.0,721.19,3006.0,2025-04-01,67.0,32357.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,2033470.0,667.37,3047.0,2025-04-01,62.0,32798.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
MARINA BAY RESIDENCES,2255000.0,1065.64,2116.0,2025-04-01,99.0,22778.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,5.0,8,2,4,10,2,8,5,1,1,0
ONE MARINA GARDENS,2037787.0,678.13,3005.0,2025-04-01,63.0,32346.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1998360.0,678.13,2947.0,2025-04-01,63.0,31720.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,3562464.0,1237.86,2878.0,2025-04-01,115.0,30978.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,2064234.0,678.13,3044.0,2025-04-01,63.0,32766.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,3588313.0,1237.86,2899.0,2025-04-01,115.0,31203.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,2087128.0,678.13,3078.0,2025-04-01,63.0,33129.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,2157073.0,721.19,2991.0,2025-04-01,67.0,32195.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,1287708.0,430.56,2991.0,2025-04-01,40.0,32193.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,9,0,0,1
THE SAIL @ MARINA BAY,4200000.0,1657.66,2534.0,2025-04-01,154.0,27273.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,5.0,11,4,3,11,4,12,14,1,0,0
ONE MARINA GARDENS,2006065.0,688.9,2912.0,2025-04-01,64.0,31345.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,2066268.0,678.13,3047.0,2025-04-01,63.0,32798.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,2054578.0,678.13,3030.0,2025-04-01,63.0,32612.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,5.0,7,0,0,7,0,0,6,0,0,1
ONE SHENTON,1168000.0,581.26,2009.0,2025-04-01,54.0,21630.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,5.0,13,6,4,11,4,11,7,1,0,0
ONE SHENTON,2918000.0,1582.31,1844.0,2025-04-01,147.0,19850.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,5.0,13,6,4,11,4,11,5,1,0,0
UNION SQUARE RESIDENCES,3596000.0,1065.64,3375.0,2025-04-01,99.0,36323.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,5.0,9,6,5,13,8,13,7,0,0,1
MARINA BAY SUITES,4208000.0,2066.69,2036.0,2025-04-01,192.0,21917.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,5.0,12,4,3,11,4,11,12,1,1,0
MARINA ONE RESIDENCES,1500888.0,753.48,1992.0,2025-04-01,70.0,21441.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,5.0,10,2,3,8,2,7,7,1,0,0
THE SAIL @ MARINA BAY,1300000.0,667.37,1948.0,2025-04-01,62.0,20968.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,5.0,11,4,3,11,4,12,8,1,0,0
UNION SQUARE RESIDENCES,3584000.0,1065.64,3363.0,2025-03-01,99.0,36202.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,6.0,9,6,5,13,8,13,6,0,0,1
ONE SHENTON,1738000.0,904.18,1922.0,2025-03-01,84.0,20690.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,6.0,13,6,4,11,4,11,8,1,0,0
PEOPLE'S PARK CENTRE,2088000.0,2335.79,894.0,2025-03-01,217.0,9622.0,1.28577009981805,103.843980122838,101 UPPER CROSS STREET PEOPLE'S PARK CENTRE SINGAPORE 058357,0.8391541833080802,6.0,10,7,4,13,6,13,3,1,0,1
THE SAIL @ MARINA BAY,1250000.0,678.13,1843.0,2025-03-01,63.0,19841.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,7,1,0,0
THE SAIL @ MARINA BAY,1300000.0,613.55,2119.0,2025-03-01,57.0,22807.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,6,1,0,0
PEOPLE'S PARK COMPLEX,580000.0,409.03,1418.0,2025-03-01,38.0,15263.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,6.0,11,8,4,13,7,13,4,1,0,1
PEOPLE'S PARK COMPLEX,625000.0,409.03,1528.0,2025-03-01,38.0,16447.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,6.0,11,8,4,13,7,13,6,1,0,1
ONE SHENTON,1660000.0,968.76,1714.0,2025-03-01,90.0,18444.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,6.0,13,6,4,11,4,11,4,1,0,0
ONE SHENTON,1488000.0,871.88,1707.0,2025-03-01,81.0,18370.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,6.0,13,6,4,11,4,11,3,1,0,0
ONE SHENTON,2880000.0,1593.07,1808.0,2025-03-01,148.0,19459.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,6.0,13,6,4,11,4,11,7,1,0,0
UNION SQUARE RESIDENCES,2530000.0,731.95,3457.0,2025-03-01,68.0,37206.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,6.0,9,6,5,13,8,13,8,0,0,1
UNION SQUARE RESIDENCES,2149000.0,721.19,2980.0,2025-03-01,67.0,32075.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,6.0,9,6,5,13,8,13,2,0,0,1
THE SAIL @ MARINA BAY,2100000.0,882.65,2379.0,2025-03-01,82.0,25610.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,6,1,0,0
THE SAIL @ MARINA BAY,3220000.0,1614.6,1994.0,2025-03-01,150.0,21467.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,2,1,0,0
THE SAIL @ MARINA BAY,2600000.0,1313.21,1980.0,2025-03-01,122.0,21311.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,10,1,0,0
THE SAIL @ MARINA BAY,1398800.0,613.55,2280.0,2025-03-01,57.0,24540.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,10,1,0,0
MARINA ONE RESIDENCES,3430000.0,1582.31,2168.0,2025-03-01,147.0,23333.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,6.0,10,2,3,8,2,7,4,1,0,0
THE SAIL @ MARINA BAY,1318000.0,613.55,2148.0,2025-03-01,57.0,23123.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,12,1,0,0
PEOPLE'S PARK COMPLEX,1338888.0,1119.46,1196.0,2025-03-01,104.0,12874.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,6.0,11,8,4,13,7,13,2,1,0,1
UNION SQUARE RESIDENCES,2031000.0,699.66,2903.0,2025-03-01,65.0,31246.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,6.0,9,6,5,13,8,13,1,0,0,1
ONE SHENTON,2080000.0,1140.98,1823.0,2025-03-01,106.0,19623.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,6.0,13,6,4,11,4,11,7,1,0,0
UNION SQUARE RESIDENCES,2047000.0,699.66,2926.0,2025-03-01,65.0,31492.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,6.0,9,6,5,13,8,13,2,0,0,1
THE SAIL @ MARINA BAY,4388000.0,2034.4,2157.0,2025-03-01,189.0,23217.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,6.0,11,4,3,11,4,12,7,1,0,0
UNION SQUARE RESIDENCES,3315000.0,1065.64,3111.0,2025-02-01,99.0,33485.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,7.0,9,6,5,13,8,13,3,0,0,1
PEOPLE'S PARK COMPLEX,1400000.0,1119.46,1251.0,2025-02-01,104.0,13462.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,7.0,11,8,4,13,7,13,5,1,0,1
ONE SHENTON,1160000.0,581.26,1996.0,2025-02-01,54.0,21481.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,7.0,13,6,4,11,4,11,5,1,0,0
MARINA BAY RESIDENCES,1530000.0,710.42,2154.0,2025-02-01,66.0,23182.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,7.0,8,2,4,10,2,8,3,1,1,0
ROBINSON SUITES,1170000.0,484.38,2415.0,2025-02-01,45.0,26000.0,1.28093474456197,103.849822465734,50 ROBINSON ROAD ROBINSON SUITES SINGAPORE 068882,0.2632959936700794,7.0,13,7,6,11,4,13,3,1,0,0
MARINA ONE RESIDENCES,1388000.0,678.13,2047.0,2025-02-01,63.0,22032.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,7.0,10,2,3,8,2,7,5,1,0,0
THE CLIFT,1650000.0,818.06,2017.0,2025-02-01,76.0,21711.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,7.0,14,7,7,11,3,11,4,1,0,0
UNION SQUARE RESIDENCES,2275000.0,721.19,3155.0,2025-02-01,67.0,33955.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,7.0,9,6,5,13,8,13,4,0,0,1
THE SAIL @ MARINA BAY,1280000.0,656.6,1949.0,2025-02-01,61.0,20984.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,13,1,0,0
PEOPLE'S PARK COMPLEX,1118888.0,1119.46,999.0,2025-02-01,104.0,10759.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,7.0,11,8,4,13,7,13,3,1,0,1
THE SAIL @ MARINA BAY,1688000.0,882.65,1912.0,2025-02-01,82.0,20585.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,4,1,0,0
MARINA ONE RESIDENCES,1452500.0,710.42,2045.0,2025-02-01,66.0,22008.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,7.0,10,2,3,8,2,7,5,1,0,0
THE SAIL @ MARINA BAY,2200000.0,936.47,2349.0,2025-02-01,87.0,25287.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,3,1,0,0
THE SAIL @ MARINA BAY,1738000.0,893.41,1945.0,2025-02-01,83.0,20940.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,12,1,0,0
THE CLIFT,1340000.0,775.01,1729.0,2025-02-01,72.0,18611.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,7.0,14,7,7,11,3,11,8,1,0,0
THE SAIL @ MARINA BAY,2300000.0,1033.34,2226.0,2025-02-01,96.0,23958.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,7,1,0,0
THE SAIL @ MARINA BAY,2638000.0,1184.04,2228.0,2025-02-01,110.0,23982.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,7.0,11,4,3,11,4,12,11,1,0,0
